probe,coef_verify,significant,null
ENSG00000115163,0.603704742051868,Yes,FALSE
ENSG00000140398,-0.39742755306034966,Yes,FALSE
ENSG00000180370,0.20729264979419543,Yes,FALSE
ENSG00000275023,-0.2155382100964896,Yes,FALSE
ENSG00000067064,0.27914658427752265,Yes,FALSE
ENSG00000203760,0.5378228243030312,Yes,FALSE
ENSG00000164045,0.5143288144686936,Yes,FALSE
ENSG00000196363,0.23455861774202608,Yes,FALSE
ENSG00000137504,-0.21156450171306895,Yes,FALSE
ENSG00000143319,0.16153745056275012,Yes,FALSE
ENSG00000167280,-0.35656615170020917,Yes,FALSE
ENSG00000134757,2.4694801270361277,Yes,FALSE
ENSG00000117650,0.5195026100806986,Yes,FALSE
ENSG00000086598,0.19160308148990474,Yes,FALSE
ENSG00000153201,0.17683360964062986,Yes,FALSE
ENSG00000163811,0.22887679402540104,Yes,FALSE
ENSG00000185101,-0.49042522531238597,Yes,FALSE
ENSG00000124784,0.21525538326846305,Yes,FALSE
ENSG00000116584,-0.2733400055630359,Yes,FALSE
ENSG00000042753,0.23681698027399176,Yes,FALSE
ENSG00000163577,0.4026497996369281,Yes,FALSE
ENSG00000105523,-0.7048658309100082,Yes,FALSE
ENSG00000136010,0.43743387838703024,Yes,FALSE
ENSG00000174938,-0.6044216848765694,Yes,FALSE
ENSG00000131871,0.20032282946708432,Yes,FALSE
ENSG00000034693,0.21811607945221248,Yes,FALSE
ENSG00000017260,0.2702457832340866,Yes,FALSE
ENSG00000072042,0.2190018923628114,Yes,FALSE
ENSG00000087470,0.1829308229494532,Yes,FALSE
ENSG00000196502,-0.40608461565544784,Yes,FALSE
ENSG00000100281,0.1682672642795056,Yes,FALSE
ENSG00000184949,-0.511493276905859,Yes,FALSE
ENSG00000180694,0.33744945931731174,Yes,FALSE
ENSG00000135744,-0.8912302112635521,Yes,FALSE
ENSG00000120438,0.22448913083828972,Yes,FALSE
ENSG00000138834,-0.3631328929689624,Yes,FALSE
ENSG00000133943,-0.240359852098851,Yes,FALSE
ENSG00000165417,0.1511692078701506,Yes,FALSE
ENSG00000117020,0.317141386964608,Yes,FALSE
ENSG00000135596,-0.3176733385325749,Yes,FALSE
ENSG00000165891,0.6946186559978434,Yes,FALSE
ENSG00000116044,0.2321972904812733,Yes,FALSE
ENSG00000203697,-1.0354261765261465,Yes,FALSE
ENSG00000157992,-0.45830456050291457,Yes,FALSE
ENSG00000131368,-0.28168532383556777,Yes,FALSE
ENSG00000156535,0.6497205660661745,Yes,FALSE
ENSG00000135597,0.2219167007266202,Yes,FALSE
ENSG00000137074,0.25669506714564583,Yes,FALSE
ENSG00000063177,0.28398702156297717,Yes,FALSE
ENSG00000135521,0.19040989973835717,Yes,FALSE
ENSG00000143624,-0.1833651669491435,Yes,FALSE
ENSG00000238045,-0.3801176970807507,Yes,FALSE
ENSG00000085274,0.22842691427990033,Yes,FALSE
ENSG00000164815,0.23239055190813582,Yes,FALSE
ENSG00000136891,0.1938052579461687,Yes,FALSE
ENSG00000108370,0.43713279522448906,Yes,FALSE
ENSG00000163075,-0.8574122283482032,Yes,FALSE
ENSG00000115687,-0.2853247907514601,Yes,FALSE
ENSG00000104765,0.19215784744833136,Yes,FALSE
ENSG00000089685,0.5607613875994045,Yes,FALSE
ENSG00000144320,0.19897176026887095,Yes,FALSE
ENSG00000023909,0.4935890699867392,Yes,FALSE
ENSG00000204569,-0.14424029333267538,Yes,FALSE
ENSG00000063854,-0.3186691169995159,Yes,FALSE
ENSG00000127838,-0.3436023984690893,Yes,FALSE
ENSG00000212907,-0.31159091834555,Yes,FALSE
ENSG00000166073,0.3660000584899048,Yes,FALSE
ENSG00000198898,0.18651585170365345,Yes,FALSE
ENSG00000138380,-0.2341295889087207,Yes,FALSE
ENSG00000174231,-0.16981611583742592,Yes,FALSE
ENSG00000154760,-0.4690835006356747,Yes,FALSE
ENSG00000198142,0.4137397016712805,Yes,FALSE
ENSG00000167861,-0.5235457057479626,Yes,FALSE
ENSG00000008282,0.2211514120883508,Yes,FALSE
ENSG00000099219,0.38961987074546767,Yes,FALSE
ENSG00000139597,-0.2714113329116756,Yes,FALSE
ENSG00000180611,0.3420153597072157,Yes,FALSE
ENSG00000206503,-0.3024910177936713,Yes,FALSE
ENSG00000186081,2.116808309084433,Yes,FALSE
ENSG00000125637,-0.22040424575724823,Yes,FALSE
ENSG00000179178,-0.7119047138597396,Yes,FALSE
ENSG00000172172,0.2596802040332476,Yes,FALSE
ENSG00000131771,-0.9510984105209389,Yes,FALSE
ENSG00000163918,0.43583383045544316,Yes,FALSE
ENSG00000175137,-0.19265094321143453,Yes,FALSE
ENSG00000187554,-0.34771143947525157,Yes,FALSE
ENSG00000061676,0.19054690974439925,Yes,FALSE
ENSG00000164983,0.3196759907153565,Yes,FALSE
ENSG00000116031,-1.0884563140474643,Yes,FALSE
ENSG00000175183,0.49228362638076806,Yes,FALSE
ENSG00000136986,0.1843546789355528,Yes,FALSE
ENSG00000121741,0.1677740005195766,Yes,FALSE
ENSG00000073605,-0.38331176674201217,Yes,FALSE
ENSG00000104517,0.1940644179979593,Yes,FALSE
ENSG00000185479,2.05995529925615,Yes,FALSE
ENSG00000111799,0.6220320777408189,Yes,FALSE
ENSG00000186480,0.31756372642953107,Yes,FALSE
ENSG00000110448,-0.5219695783581718,Yes,FALSE
ENSG00000155265,-0.6880907339217776,Yes,FALSE
ENSG00000119616,0.17012009721656926,Yes,FALSE
ENSG00000164855,-0.6278830159958729,Yes,FALSE
ENSG00000156510,-0.8815682195219334,Yes,FALSE
ENSG00000124207,0.258876599757979,Yes,FALSE
ENSG00000179023,-0.9374354415185457,Yes,FALSE
ENSG00000135250,0.17118596651276705,Yes,FALSE
ENSG00000177409,-0.430896375568277,Yes,FALSE
ENSG00000184203,0.177187660504996,Yes,FALSE
ENSG00000213654,-0.32420372639951717,Yes,FALSE
ENSG00000111640,0.37770344798361527,Yes,FALSE
ENSG00000111665,0.49212327704304165,Yes,FALSE
ENSG00000170035,0.23630206474094348,Yes,FALSE
ENSG00000104812,0.2541172745452639,Yes,FALSE
ENSG00000100100,-0.2778268387361155,Yes,FALSE
ENSG00000090889,0.5435539224025657,Yes,FALSE
ENSG00000133657,0.2373037424338016,Yes,FALSE
ENSG00000249042,-0.3876845599408051,Yes,FALSE
ENSG00000103544,-0.19426583151059798,Yes,FALSE
ENSG00000198242,0.2345680704131914,Yes,FALSE
ENSG00000227372,-0.24849657838573042,Yes,FALSE
ENSG00000085840,0.4589039530693581,Yes,FALSE
ENSG00000075413,0.1652671006905932,Yes,FALSE
ENSG00000065029,-0.22231715659125545,Yes,FALSE
ENSG00000115548,0.22712276302995718,Yes,FALSE
ENSG00000148303,0.21900620076532806,Yes,FALSE
ENSG00000162231,-0.10879948505773883,Yes,FALSE
ENSG00000076248,0.2936517787596769,Yes,FALSE
ENSG00000174306,0.21754089063693954,Yes,FALSE
ENSG00000022840,0.12777215832190544,Yes,FALSE
ENSG00000179532,-0.29515476244480515,Yes,FALSE
ENSG00000145425,0.1949528943644402,Yes,FALSE
ENSG00000103479,-0.19290327309503358,Yes,FALSE
ENSG00000166598,0.22367441440964483,Yes,FALSE
ENSG00000156787,0.27721994728379123,Yes,FALSE
ENSG00000140297,-0.9825911472560481,Yes,FALSE
ENSG00000004399,-0.3298217973776696,Yes,FALSE
ENSG00000148110,0.16557702279515896,Yes,FALSE
ENSG00000163703,-0.25806135690740173,Yes,FALSE
ENSG00000080293,-0.9670538838436211,Yes,FALSE
ENSG00000151287,0.2603246155383612,Yes,FALSE
ENSG00000165914,0.28614445132122307,Yes,FALSE
ENSG00000271605,-0.34145636629677434,Yes,FALSE
ENSG00000167972,-0.7588016248822537,Yes,FALSE
ENSG00000106028,0.17773307250297954,Yes,FALSE
ENSG00000134905,-0.25284728392469824,Yes,FALSE
ENSG00000167635,0.21081535851186117,Yes,FALSE
ENSG00000136518,0.29426295909043837,Yes,FALSE
ENSG00000220205,-0.21121861485389276,Yes,FALSE
ENSG00000124222,-0.1953320862242445,Yes,FALSE
ENSG00000136231,0.9007454338841416,Yes,FALSE
ENSG00000080824,0.2283944201809239,Yes,FALSE
ENSG00000169607,0.5050500248303459,Yes,FALSE
ENSG00000013725,-0.4233944354785672,Yes,FALSE
ENSG00000198836,0.2306554799357668,Yes,FALSE
ENSG00000145916,-0.208577763649003,Yes,FALSE
ENSG00000126217,-0.4991747374025668,Yes,FALSE
ENSG00000154269,-0.9124166215941327,Yes,FALSE
ENSG00000112306,0.23528504177610807,Yes,FALSE
ENSG00000173418,0.2495946044043197,Yes,FALSE
ENSG00000113161,0.25558526367799167,Yes,FALSE
ENSG00000269404,-0.6995914970356286,Yes,FALSE
ENSG00000183840,-0.8070519408136333,Yes,FALSE
ENSG00000125944,0.12050632544271546,Yes,FALSE
ENSG00000133048,-0.5519812737010743,Yes,FALSE
ENSG00000104218,0.1987705871069389,Yes,FALSE
ENSG00000227300,-1.0307024869523143,Yes,FALSE
ENSG00000100104,0.16436285219846367,Yes,FALSE
ENSG00000265972,-0.3534033632935654,Yes,FALSE
ENSG00000031003,-0.20133785864642037,Yes,FALSE
ENSG00000135624,0.175832921260703,Yes,FALSE
ENSG00000142784,-0.21761935041108732,Yes,FALSE
ENSG00000253368,-0.6399422918889617,Yes,FALSE
ENSG00000075089,0.18403329972104904,Yes,FALSE
ENSG00000133142,0.18906888977825337,Yes,FALSE
ENSG00000162390,-0.3810807584129505,Yes,FALSE
ENSG00000114315,0.3333497559334549,Yes,FALSE
ENSG00000038002,-0.2795434471312112,Yes,FALSE
ENSG00000147162,-0.25025594699343745,Yes,FALSE
ENSG00000116001,-0.16021432886731435,Yes,FALSE
ENSG00000140548,-0.3858923165306766,Yes,FALSE
ENSG00000170949,0.2203233438097565,Yes,FALSE
ENSG00000091129,0.7770905625081231,Yes,FALSE
ENSG00000091136,0.2888258113805521,Yes,FALSE
ENSG00000170348,0.1624167018758467,Yes,FALSE
ENSG00000100031,-0.4859312520623316,Yes,FALSE
ENSG00000100065,-0.4798695868583296,Yes,FALSE
ENSG00000173207,0.35674967797205215,Yes,FALSE
ENSG00000074964,-0.3756331118107872,Yes,FALSE
ENSG00000198554,0.36388483532814414,Yes,FALSE
ENSG00000126777,0.20575404084996177,Yes,FALSE
ENSG00000067334,0.1764660870513545,Yes,FALSE
ENSG00000203709,-0.45549638524309116,Yes,FALSE
ENSG00000123411,-0.24614544847710462,Yes,FALSE
ENSG00000005187,-0.5447622366853809,Yes,FALSE
ENSG00000156411,0.2316613538243396,Yes,FALSE
ENSG00000102996,-0.5683113045981479,Yes,FALSE
ENSG00000155561,0.22149236356689622,Yes,FALSE
ENSG00000110628,-0.528817424335087,Yes,FALSE
ENSG00000196305,0.18038897621866423,Yes,FALSE
ENSG00000161798,-1.2586158502703453,Yes,FALSE
ENSG00000158477,-0.9075568863972445,Yes,FALSE
ENSG00000134569,0.5980338923127992,Yes,FALSE
ENSG00000162366,-0.7283332522270514,Yes,FALSE
ENSG00000146670,0.5025747950202348,Yes,FALSE
ENSG00000127831,-1.5882375625453355,Yes,FALSE
ENSG00000149483,-0.17407989743536975,Yes,FALSE
ENSG00000146192,-0.40057207494079416,Yes,FALSE
ENSG00000140497,-0.1769336648530842,Yes,FALSE
ENSG00000123562,0.1756612384981143,Yes,FALSE
ENSG00000162383,-1.0953820585120084,Yes,FALSE
ENSG00000129292,0.18121401803358703,Yes,FALSE
ENSG00000182117,0.20613682293521535,Yes,FALSE
ENSG00000155363,-0.2488845812760421,Yes,FALSE
ENSG00000120915,-0.3975395638921432,Yes,FALSE
ENSG00000231389,-0.37472113992699885,Yes,FALSE
ENSG00000172243,-0.3266023722678144,Yes,FALSE
ENSG00000073792,0.6730402191535213,Yes,FALSE
ENSG00000107949,0.17465212790752008,Yes,FALSE
ENSG00000006025,-0.33231977572537347,Yes,FALSE
ENSG00000089234,0.14233560899571798,Yes,FALSE
ENSG00000179889,-0.22624252816849785,Yes,FALSE
ENSG00000101413,0.18278575586804152,Yes,FALSE
ENSG00000211448,0.7179436144870455,Yes,FALSE
ENSG00000102962,-0.5777790671054122,Yes,FALSE
ENSG00000165591,-0.39973720420424214,Yes,FALSE
ENSG00000057704,0.3366829103856542,Yes,FALSE
ENSG00000175352,0.44535925215428906,Yes,FALSE
ENSG00000125571,-1.2540774386921765,Yes,FALSE
ENSG00000104472,0.1746982491849547,Yes,FALSE
ENSG00000253729,0.2441994281022641,Yes,FALSE
ENSG00000107863,0.2203098921002313,Yes,FALSE
ENSG00000101057,0.6467393658103915,Yes,FALSE
ENSG00000100603,0.14833415748022052,Yes,FALSE
ENSG00000131115,0.1895462237944746,Yes,FALSE
ENSG00000132530,-0.4263759602971336,Yes,FALSE
ENSG00000176170,0.5868695245781822,Yes,FALSE
ENSG00000144824,0.5011826738104505,Yes,FALSE
ENSG00000160058,-0.15281840117767007,Yes,FALSE
ENSG00000121578,0.338790777659984,Yes,FALSE
ENSG00000158481,-0.6449550378993871,Yes,FALSE
ENSG00000165025,-0.29110430235912044,Yes,FALSE
ENSG00000103510,-0.18415333556510663,Yes,FALSE
ENSG00000174514,-0.8352431910921758,Yes,FALSE
ENSG00000070540,0.22868899450076216,Yes,FALSE
ENSG00000156711,-0.22526229641126005,Yes,FALSE
ENSG00000143643,-0.20730498548748091,Yes,FALSE
ENSG00000168488,-0.1888033195884227,Yes,FALSE
ENSG00000245958,-0.22003381076841927,Yes,FALSE
ENSG00000173193,-0.2814803308855606,Yes,FALSE
ENSG00000121152,0.4639324730098368,Yes,FALSE
ENSG00000177311,0.22849404234286103,Yes,FALSE
ENSG00000111247,0.4133513392812222,Yes,FALSE
ENSG00000114735,-0.22244439424691217,Yes,FALSE
ENSG00000145386,0.44402979155071887,Yes,FALSE
ENSG00000104894,-0.3868339976084988,Yes,FALSE
ENSG00000151502,-0.16473503175531626,Yes,FALSE
ENSG00000160131,0.18481618803628339,Yes,FALSE
ENSG00000151470,-0.24547110171843453,Yes,FALSE
ENSG00000119682,0.15276813478379145,Yes,FALSE
ENSG00000088205,0.1599862984375269,Yes,FALSE
ENSG00000139734,0.3646971313156315,Yes,FALSE
ENSG00000131373,0.20423140121545386,Yes,FALSE
ENSG00000158555,-0.39617838013831064,Yes,FALSE
ENSG00000228253,-0.3000342195749959,Yes,FALSE
ENSG00000132514,-0.500935686933018,Yes,FALSE
ENSG00000056998,-0.5772079048143236,Yes,FALSE
ENSG00000169679,0.42308264054091116,Yes,FALSE
ENSG00000142945,0.5008150986112506,Yes,FALSE
ENSG00000162616,0.3566380714371132,Yes,FALSE
ENSG00000105723,0.1883307458735456,Yes,FALSE
ENSG00000269609,-0.27912729689924143,Yes,FALSE
ENSG00000168101,-0.29110710167975895,Yes,FALSE
ENSG00000178053,0.3334490222215318,Yes,FALSE
ENSG00000155893,0.2851526292847671,Yes,FALSE
ENSG00000172890,-0.2989484632258543,Yes,FALSE
ENSG00000131469,0.19777072920551922,Yes,FALSE
ENSG00000175164,-0.67569224476731915,Yes,FALSE
ENSG00000165637,0.21236280364579094,Yes,FALSE
ENSG00000125089,-0.4018631041294789,Yes,FALSE
ENSG00000118193,0.485530625841491,Yes,FALSE
ENSG00000166250,0.4416315015743015,Yes,FALSE
ENSG00000047230,-0.21857760668759613,Yes,FALSE
ENSG00000055211,0.16792979953900608,Yes,FALSE
ENSG00000153046,0.18707807192015743,Yes,FALSE
ENSG00000056736,-0.47223519727866253,Yes,FALSE
ENSG00000143578,-0.3325128864962843,Yes,FALSE
ENSG00000165816,-0.7004730101834659,Yes,FALSE
ENSG00000137171,-0.22807131735310507,Yes,FALSE
ENSG00000168003,0.27136975548777825,Yes,FALSE
ENSG00000087586,0.4190244897934333,Yes,FALSE
ENSG00000133063,-0.835599307924955,Yes,FALSE
ENSG00000143537,-0.3182645933441615,Yes,FALSE
ENSG00000234745,-0.30594553431029375,Yes,FALSE
ENSG00000121579,0.260732708375429,Yes,FALSE
ENSG00000122085,-0.16853926535004313,Yes,FALSE
ENSG00000105281,0.30677662592041155,Yes,FALSE
ENSG00000226887,0.7768284282408013,Yes,FALSE
ENSG00000095794,0.25092817206205786,Yes,FALSE
ENSG00000139372,0.2040542064243682,Yes,FALSE
ENSG00000131013,0.1466823974793671,Yes,FALSE
ENSG00000140464,-0.2936184730627899,Yes,FALSE
ENSG00000033627,-0.20570880986154222,Yes,FALSE
ENSG00000166197,0.17269718017255248,Yes,FALSE
ENSG00000102854,-1.2502024920646102,Yes,FALSE
ENSG00000164124,-0.33205997107092883,Yes,FALSE
ENSG00000166851,0.47881011490532216,Yes,FALSE
ENSG00000106554,0.16779600216432747,Yes,FALSE
ENSG00000174842,0.22505951476764857,Yes,FALSE
ENSG00000164096,0.1582627034982117,Yes,FALSE
ENSG00000125447,-0.16201568189468163,Yes,FALSE
ENSG00000197930,0.39179573028037606,Yes,FALSE
ENSG00000215788,-0.4006774436269019,Yes,FALSE
ENSG00000172339,0.21436828787926915,Yes,FALSE
ENSG00000121749,0.18123222471147118,Yes,FALSE
ENSG00000174891,0.24450749174936753,Yes,FALSE
ENSG00000152939,-0.33711395452188564,Yes,FALSE
ENSG00000105879,0.14839702036465358,Yes,FALSE
ENSG00000035499,0.47813575277557646,Yes,FALSE
ENSG00000155324,-0.32153600101067886,Yes,FALSE
ENSG00000221823,0.17469407505352835,Yes,FALSE
ENSG00000064419,0.1642104565641091,Yes,FALSE
ENSG00000163904,0.24007504632206297,Yes,FALSE
ENSG00000100353,0.17239697886514724,Yes,FALSE
ENSG00000166130,0.2181775276539037,Yes,FALSE
ENSG00000070526,-0.7862270311237978,Yes,FALSE
ENSG00000163923,0.5114442636832942,Yes,FALSE
ENSG00000139055,-0.5437033967324019,Yes,FALSE
ENSG00000119326,0.3114737076786425,Yes,FALSE
ENSG00000176407,0.1658156981033295,Yes,FALSE
ENSG00000170500,-0.7509430942448226,Yes,FALSE
ENSG00000198258,0.1756085877348289,Yes,FALSE
ENSG00000184661,0.49261587753495734,Yes,FALSE
ENSG00000068024,0.23596770186304047,Yes,FALSE
ENSG00000172167,0.3310057981725798,Yes,FALSE
ENSG00000164109,0.4181916217176944,Yes,FALSE
ENSG00000236699,-0.7317950982594451,Yes,FALSE
ENSG00000163507,0.41941551058278026,Yes,FALSE
ENSG00000185187,-0.427298387218698,Yes,FALSE
ENSG00000196705,-0.2654833912902593,Yes,FALSE
ENSG00000272620,-1.3651355100413776,Yes,FALSE
ENSG00000176105,0.2254616394790098,Yes,FALSE
ENSG00000151012,0.8259339396726265,Yes,FALSE
ENSG00000151883,-0.24554780581802868,Yes,FALSE
ENSG00000115267,-0.2976751421014372,Yes,FALSE
ENSG00000074706,-0.4915206161348913,Yes,FALSE
ENSG00000092094,-0.18589071666391027,Yes,FALSE
ENSG00000134013,0.47242782778015946,Yes,FALSE
ENSG00000085511,0.2201240520983125,Yes,FALSE
ENSG00000168631,-1.0121165262933516,Yes,FALSE
ENSG00000197603,-0.28766671679785355,Yes,FALSE
ENSG00000092140,0.2406937184389859,Yes,FALSE
ENSG00000126243,0.23415437532537536,Yes,FALSE
ENSG00000157617,-0.216261067824436,Yes,FALSE
ENSG00000128656,0.310644081948801,Yes,FALSE
ENSG00000171109,0.23281682474453919,Yes,FALSE
ENSG00000122678,-0.2542717191164522,Yes,FALSE
ENSG00000132792,0.1601083004722746,Yes,FALSE
ENSG00000102384,0.4513535542303039,Yes,FALSE
ENSG00000020426,0.2350217459814126,Yes,FALSE
ENSG00000165548,-0.8233837317003361,Yes,FALSE
ENSG00000149136,0.16899649557876964,Yes,FALSE
ENSG00000087495,-0.93821775139164,Yes,FALSE
ENSG00000134363,0.8187974459641322,Yes,FALSE
ENSG00000133321,-0.40119336347003676,Yes,FALSE
ENSG00000153767,0.195606782224655,Yes,FALSE
ENSG00000174502,-0.9065680909440772,Yes,FALSE
ENSG00000164535,-0.22701437624101478,Yes,FALSE
ENSG00000089053,0.14844010270627625,Yes,FALSE
ENSG00000175792,0.2694761920939017,Yes,FALSE
ENSG00000105131,-0.7194445838566949,Yes,FALSE
ENSG00000183044,-0.3960687623994038,Yes,FALSE
ENSG00000196872,-0.4010605195684347,Yes,FALSE
ENSG00000084070,-0.21269275543300348,Yes,FALSE
ENSG00000112983,-0.18830840272104396,Yes,FALSE
ENSG00000120675,-0.3261384940313709,Yes,FALSE
ENSG00000127955,0.3710813058514669,Yes,FALSE
ENSG00000082153,0.19143394808339892,Yes,FALSE
ENSG00000121966,-0.29380711309102586,Yes,FALSE
ENSG00000181085,-0.6391617036349231,Yes,FALSE
ENSG00000128708,0.1734991897084714,Yes,FALSE
ENSG00000103496,-0.17755575953975258,Yes,FALSE
ENSG00000228526,-0.33053390280309075,Yes,FALSE
ENSG00000119231,0.22704372806732617,Yes,FALSE
ENSG00000038532,-0.1899745263403961,Yes,FALSE
ENSG00000112208,0.3529885213883986,Yes,FALSE
ENSG00000163945,-0.2621611103424611,Yes,FALSE
ENSG00000157456,0.4628207989871976,Yes,FALSE
ENSG00000171444,0.42431559098080257,Yes,FALSE
ENSG00000158195,0.19889370746293422,Yes,FALSE
ENSG00000154839,0.5028510612667204,Yes,FALSE
ENSG00000137841,-0.3499332878419249,Yes,FALSE
ENSG00000001561,-0.41336736778505595,Yes,FALSE
ENSG00000157837,0.15817680020400873,Yes,FALSE
ENSG00000164603,0.21910798318631244,Yes,FALSE
ENSG00000112742,0.5335013920835623,Yes,FALSE
ENSG00000161057,0.13037224170456577,Yes,FALSE
ENSG00000143147,0.3687027907007784,Yes,FALSE
ENSG00000196678,-0.20385257312712662,Yes,FALSE
ENSG00000138180,0.4462502534692918,Yes,FALSE
ENSG00000141424,0.23390774045693724,Yes,FALSE
ENSG00000131242,-0.2965376534846923,Yes,FALSE
ENSG00000198168,-0.29267212887655303,Yes,FALSE
ENSG00000058600,-0.17195453670199629,Yes,FALSE
ENSG00000165304,0.5111251091018408,Yes,FALSE
ENSG00000141543,0.1999430728032167,Yes,FALSE
ENSG00000229117,0.16863250592671042,Yes,FALSE
ENSG00000121390,0.15873815714170564,Yes,FALSE
ENSG00000169047,0.38019686137444425,Yes,FALSE
ENSG00000167895,-0.3684016996870492,Yes,FALSE
ENSG00000029153,0.5304427652706838,Yes,FALSE
ENSG00000163872,0.31647482671499527,Yes,FALSE
ENSG00000168906,-0.18221256464317614,Yes,FALSE
ENSG00000060138,0.3063880515599904,Yes,FALSE
ENSG00000169071,0.42166943328300477,Yes,FALSE
ENSG00000145375,0.18629325765384844,Yes,FALSE
ENSG00000176171,0.35540091470370216,Yes,FALSE
ENSG00000101443,-0.7353212755427636,Yes,FALSE
ENSG00000204544,-1.4223572235353348,Yes,FALSE
ENSG00000081059,-0.32288101488102466,Yes,FALSE
ENSG00000117266,-0.3495321085948914,Yes,FALSE
ENSG00000163879,-0.5927533643510128,Yes,FALSE
ENSG00000073614,0.13788164480389486,Yes,FALSE
ENSG00000204764,-0.37596122931314774,Yes,FALSE
ENSG00000114503,0.1919108179569461,Yes,FALSE
ENSG00000143256,0.2190418945733479,Yes,FALSE
ENSG00000136492,0.41203727225596504,Yes,FALSE
ENSG00000106605,-0.23072442574487156,Yes,FALSE
ENSG00000100804,0.19893807063545452,Yes,FALSE
ENSG00000066117,0.13579206528342647,Yes,FALSE
ENSG00000184584,-0.29043059111650193,Yes,FALSE
ENSG00000176853,0.1619854476974706,Yes,FALSE
ENSG00000197565,1.030589509343765,Yes,FALSE
ENSG00000168288,0.1464987218944538,Yes,FALSE
ENSG00000142197,-0.2234573237225105,Yes,FALSE
ENSG00000115461,0.4895637477731417,Yes,FALSE
ENSG00000119411,-0.5354510542994741,Yes,FALSE
ENSG00000196123,-0.24891246158994484,Yes,FALSE
ENSG00000110851,0.14593475727551172,Yes,FALSE
ENSG00000170271,-0.6343039082297377,Yes,FALSE
ENSG00000071082,0.21995652410290184,Yes,FALSE
ENSG00000166432,-0.4530256470060984,Yes,FALSE
ENSG00000072041,1.623792717727582,Yes,FALSE
ENSG00000135862,0.2033738152854648,Yes,FALSE
ENSG00000049541,0.2104923559932339,Yes,FALSE
ENSG00000101236,0.22107945793597072,Yes,FALSE
ENSG00000236287,-0.16463608854716036,Yes,FALSE
ENSG00000170312,0.3844426440676521,Yes,FALSE
ENSG00000160685,-0.28013753197550856,Yes,FALSE
ENSG00000111358,0.1806226785945045,Yes,FALSE
ENSG00000160216,-0.19507299730802063,Yes,FALSE
ENSG00000160111,-0.6680752050361178,Yes,FALSE
ENSG00000120314,-0.15937717772750382,Yes,FALSE
ENSG00000138769,-0.6988758068272379,Yes,FALSE
ENSG00000101363,0.15618539616631358,Yes,FALSE
ENSG00000162949,-0.7650071184495925,Yes,FALSE
ENSG00000099812,-0.6170892984168301,Yes,FALSE
ENSG00000176783,-0.16235404334511006,Yes,FALSE
ENSG00000117676,-0.2206894021625618,Yes,FALSE
ENSG00000229644,0.391118683814163,Yes,FALSE
ENSG00000178982,0.21002936848355336,Yes,FALSE
ENSG00000178401,-0.6295335924907443,Yes,FALSE
ENSG00000126353,-0.46659184689773137,Yes,FALSE
ENSG00000124313,-0.2290867907816694,Yes,FALSE
ENSG00000161800,0.3215617876621692,Yes,FALSE
ENSG00000136933,0.18514247959031266,Yes,FALSE
ENSG00000173198,-0.3817321819735358,Yes,FALSE
ENSG00000105173,0.43669999980861723,Yes,FALSE
ENSG00000099341,0.17841544765455034,Yes,FALSE
ENSG00000146918,0.3139463402937203,Yes,FALSE
ENSG00000166997,0.19823074133311044,Yes,FALSE
ENSG00000173535,-0.5506085332581742,Yes,FALSE
ENSG00000065911,0.2974104906975735,Yes,FALSE
ENSG00000108039,0.15051058671499795,Yes,FALSE
ENSG00000134762,1.8119759036786056,Yes,FALSE
ENSG00000206527,0.22197339955427667,Yes,FALSE
